symbol,yfinance_ticker,company_name,as_of_date,data_bars,candidate_category,is_research_eligible,is_mechanically_qualified,composite_score,is_disqualified,disqualifying_flags,weekly_uptrend,dma_50_above_100,rsi_in_band,atr_contracting,vcp_bbw_contracting,min_liquidity_passed,close,rsi_14,dma_50,dma_100,wma_30,wma_40,atr_contraction_ratio,bb_width_20,avg_20_turnover_cr,vsa_volume_ratio,vsa_spread_ratio,vsa_close_position,is_stopping_volume,is_no_demand,is_no_supply,is_effort_vs_result,most_recent_event_type,most_recent_event_date,possible_LPS,possible_SOS,possible_Spring,is_UTAD_warning,total_events_detected,numeric_evidence,pf_target_price,pf_upside_pct,pf_count_columns,pf_is_stale_anchor,explanation_summary,tradingview_daily_url,tradingview_weekly_url,tradingview_75m_url,chart_review_status,dataset_snapshot_path,dataset_date
SKFINDIA,SKFINDIA.NS,SKF India Limited,2026-08-21,901,DISQUALIFIED,True,False,7.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,False,True,False,False,True,1596.5,56.4,1559.89,1591.57,,,1.29,0.148,,0.39,1.02,0.48,False,False,False,False,UTAD,2026-08-13,False,False,False,True,117,"Bar vol_ratio=12.16x, spread_ratio=3.50x, close_pos=0.34. Candidate UTAD: intrabar high=1716.90 exceeded range resistance=1667.38 (+2.97%), closed back below at 1606.30 (close pos=0.34), elevated volume 12.16x avg (threshold >= 1.5x), spread 3.50x ATR",1977.53,23.9,4,True,[DISQUALIFIED] Score: 7.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3ASKFINDIA&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ASKFINDIA&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ASKFINDIA&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
SBILIFE,SBILIFE.NS,SBI Life Insurance Company Limited,2026-08-21,901,DISQUALIFIED,True,False,7.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,False,False,True,False,True,1792.9,40.5,1820.32,1833.34,,,0.88,0.096,,0.74,0.9,0.92,False,False,False,False,UTAD,2026-07-30,False,False,False,True,127,"Bar vol_ratio=1.61x, spread_ratio=1.16x, close_pos=0.31. Candidate UTAD: intrabar high=1910.00 exceeded range resistance=1906.90 (+0.16%), closed back below at 1877.50 (close pos=0.31), elevated volume 1.61x avg (threshold >= 1.5x), spread 1.16x ATR",2892.1,61.3,34,True,[DISQUALIFIED] Score: 7.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3ASBILIFE&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ASBILIFE&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ASBILIFE&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
RAMCOIND,RAMCOIND.NS,Ramco Industries Limited,2026-08-21,901,DISQUALIFIED,True,True,7.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,True,False,False,True,True,347.0,51.4,337.46,308.01,,,1.17,0.169,,0.13,0.91,0.07,False,False,False,False,UTAD,2026-08-10,False,False,False,True,108,"Bar vol_ratio=17.73x, spread_ratio=4.37x, close_pos=0.69. Candidate UTAD: intrabar high=394.12 exceeded range resistance=380.87 (+3.48%), closed back below at 375.89 (close pos=0.69), elevated volume 17.73x avg (threshold >= 1.5x), spread 4.37x ATR",552.15,59.1,50,True,[DISQUALIFIED] Score: 7.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3ARAMCOIND&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ARAMCOIND&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ARAMCOIND&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
PVRINOX,PVRINOX.NS,PVR INOX Limited,2026-08-21,900,DISQUALIFIED,True,True,7.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,True,False,False,True,True,1216.8,72.1,1059.72,1025.54,,,1.27,0.104,,0.84,0.78,0.3,False,False,False,False,UTAD,2026-07-28,False,False,False,True,146,"Bar vol_ratio=1.99x, spread_ratio=1.70x, close_pos=0.20. Candidate UTAD: intrabar high=1163.00 exceeded range resistance=1136.90 (+2.30%), closed back below at 1118.15 (close pos=0.20), elevated volume 1.99x avg (threshold >= 1.5x), spread 1.70x ATR",2161.9,77.7,19,True,[DISQUALIFIED] Score: 7.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3APVRINOX&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3APVRINOX&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3APVRINOX&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
PAYTM,PAYTM.NS,One 97 Communications Limited,2026-08-21,901,DISQUALIFIED,True,False,7.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,True,False,False,False,True,1632.0,72.3,1325.3,1218.94,,,1.19,0.326,,1.05,0.79,0.84,False,False,False,False,UTAD,2026-08-11,False,False,False,True,127,"Bar vol_ratio=1.73x, spread_ratio=1.20x, close_pos=0.28. Candidate UTAD: intrabar high=1639.90 exceeded range resistance=1598.50 (+2.59%), closed back below at 1593.70 (close pos=0.28), elevated volume 1.73x avg (threshold >= 1.5x), spread 1.20x ATR",1628.0,-0.2,19,False,[DISQUALIFIED] Score: 7.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3APAYTM&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3APAYTM&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3APAYTM&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
NPST,NPST.NS,Network People Services Technologies Limited,2026-08-21,898,DISQUALIFIED,True,True,7.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,True,False,False,True,True,1588.5,53.1,1583.12,1402.84,,,1.06,0.099,,0.2,0.44,0.22,False,False,True,False,UTAD,2026-07-02,False,False,False,True,123,"Bar vol_ratio=2.61x, spread_ratio=1.70x, close_pos=0.45. Candidate UTAD: intrabar high=1783.90 exceeded range resistance=1700.00 (+4.94%), closed back below at 1695.40 (close pos=0.45), elevated volume 2.61x avg (threshold >= 1.5x), spread 1.70x ATR",1100.0,-30.8,19,True,[DISQUALIFIED] Score: 7.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3ANPST&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ANPST&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ANPST&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
KRBL,KRBL.NS,KRBL Limited,2026-08-21,900,DISQUALIFIED,True,False,7.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,True,False,False,False,True,406.95,71.4,372.02,360.73,,,1.18,0.191,,1.48,0.78,0.77,False,False,False,False,UTAD,2026-08-19,False,False,False,True,90,"Bar vol_ratio=1.85x, spread_ratio=1.45x, close_pos=0.36. Candidate UTAD: intrabar high=412.00 exceeded range resistance=403.80 (+2.03%), closed back below at 399.60 (close pos=0.36), elevated volume 1.85x avg (threshold >= 1.5x), spread 1.45x ATR",1137.75,179.6,52,True,[DISQUALIFIED] Score: 7.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AKRBL&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AKRBL&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AKRBL&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
KOTHARIPET,KOTHARIPET.NS,Kothari Petrochemicals Limited,2026-08-21,899,DISQUALIFIED,True,False,7.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,False,False,False,False,True,132.48,43.2,132.96,130.16,,,1.13,0.181,,0.33,0.56,0.13,False,False,True,False,UTAD,2026-08-07,False,False,False,True,88,"Bar vol_ratio=1.71x, spread_ratio=1.33x, close_pos=0.20. Candidate UTAD: intrabar high=155.47 exceeded range resistance=151.68 (+2.50%), closed back below at 149.52 (close pos=0.20), elevated volume 1.71x avg (threshold >= 1.5x), spread 1.33x ATR",167.77,26.6,19,True,[DISQUALIFIED] Score: 7.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AKOTHARIPET&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AKOTHARIPET&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AKOTHARIPET&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
KKCL,KKCL.NS,Kewal Kiran Clothing Limited,2026-08-21,899,DISQUALIFIED,True,False,7.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,True,False,False,False,True,516.45,52.1,505.49,480.84,,,1.23,0.092,,0.19,0.49,0.16,False,False,True,False,UTAD,2026-08-05,False,False,False,True,98,"Bar vol_ratio=5.55x, spread_ratio=1.98x, close_pos=0.34. Candidate UTAD: intrabar high=568.05 exceeded range resistance=549.00 (+3.47%), closed back below at 546.50 (close pos=0.34), elevated volume 5.55x avg (threshold >= 1.5x), spread 1.98x ATR",1390.13,169.2,47,True,[DISQUALIFIED] Score: 7.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AKKCL&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AKKCL&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AKKCL&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
IRIS,IRIS.NS,IRIS RegTech Solutions Limited,2026-08-21,899,DISQUALIFIED,True,False,7.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,False,False,False,True,False,243.89,46.9,252.3,246.8,,,1.09,0.125,,0.47,0.79,0.08,False,False,False,False,UTAD,2026-06-22,False,False,False,True,124,"Bar vol_ratio=4.13x, spread_ratio=0.97x, close_pos=0.18. Candidate UTAD: intrabar high=290.00 exceeded range resistance=288.65 (+0.47%), closed back below at 277.05 (close pos=0.18), elevated volume 4.13x avg (threshold >= 1.5x), spread 0.97x ATR",388.42,59.3,50,True,[DISQUALIFIED] Score: 7.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AIRIS&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AIRIS&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AIRIS&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
IGARASHI,IGARASHI.NS,Igarashi Motors India Limited,2026-08-21,901,DISQUALIFIED,True,False,7.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,False,False,False,False,True,444.1,46.0,455.12,412.63,,,1.01,0.1,,0.09,0.58,0.19,False,False,True,False,UTAD,2026-08-06,False,False,False,True,113,"Bar vol_ratio=17.77x, spread_ratio=4.46x, close_pos=0.49. Candidate UTAD: intrabar high=537.90 exceeded range resistance=502.48 (+7.05%), closed back below at 493.80 (close pos=0.49), elevated volume 17.77x avg (threshold >= 1.5x), spread 4.46x ATR",1371.59,208.8,59,True,[DISQUALIFIED] Score: 7.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AIGARASHI&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AIGARASHI&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AIGARASHI&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
HONDAPOWER,HONDAPOWER.NS,Honda India Power Products Limited,2026-08-21,899,DISQUALIFIED,True,False,7.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,False,False,True,True,False,2068.3,43.4,2114.83,2157.81,,,0.87,0.029,,0.44,1.08,0.15,False,False,False,False,UTAD,2026-05-29,False,False,False,True,123,"Bar vol_ratio=3.10x, spread_ratio=1.23x, close_pos=0.54. Candidate UTAD: intrabar high=2385.72 exceeded range resistance=2363.86 (+0.92%), closed back below at 2337.65 (close pos=0.54), elevated volume 3.10x avg (threshold >= 1.5x), spread 1.23x ATR",5755.4,178.3,59,True,[DISQUALIFIED] Score: 7.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AHONDAPOWER&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AHONDAPOWER&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AHONDAPOWER&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
HEXATRADEX,HEXATRADEX.NS,Hexa Tradex Limited,2026-08-21,899,DISQUALIFIED,True,False,7.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,False,False,True,False,False,158.03,47.5,159.55,161.93,,,0.99,0.055,,0.15,0.84,0.56,False,False,False,False,UTAD,2026-07-27,False,False,False,True,131,"Bar vol_ratio=9.83x, spread_ratio=2.80x, close_pos=0.14. Candidate UTAD: intrabar high=170.54 exceeded range resistance=169.54 (+0.59%), closed back below at 157.23 (close pos=0.14), elevated volume 9.83x avg (threshold >= 1.5x), spread 2.80x ATR",399.16,152.6,39,True,[DISQUALIFIED] Score: 7.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AHEXATRADEX&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AHEXATRADEX&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AHEXATRADEX&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
FABTECH,FABTECH.NS,Fabtech Technologies Limited,2026-08-21,219,DISQUALIFIED,True,False,7.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,False,False,True,True,True,146.82,42.7,152.6,153.68,,,0.74,0.047,,0.7,0.64,0.58,False,False,False,False,UTAD,2026-04-28,False,False,False,True,13,"Bar vol_ratio=5.35x, spread_ratio=1.72x, close_pos=0.41. Candidate UTAD: intrabar high=182.05 exceeded range resistance=176.78 (+2.98%), closed back below at 171.96 (close pos=0.41), elevated volume 5.35x avg (threshold >= 1.5x), spread 1.72x ATR",308.91,110.4,26,True,[DISQUALIFIED] Score: 7.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AFABTECH&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AFABTECH&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AFABTECH&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
EUROPRATIK,EUROPRATIK.NS,Euro Pratik Sales Limited,2026-08-21,228,DISQUALIFIED,True,False,7.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,False,False,False,False,True,263.15,32.8,295.87,275.79,,,1.07,0.244,,0.79,0.5,0.21,False,False,True,False,UTAD,2026-07-03,False,False,False,True,16,"Bar vol_ratio=4.03x, spread_ratio=2.38x, close_pos=0.13. Candidate UTAD: intrabar high=333.00 exceeded range resistance=312.85 (+6.44%), closed back below at 306.25 (close pos=0.13), elevated volume 4.03x avg (threshold >= 1.5x), spread 2.38x ATR",362.31,37.7,20,True,[DISQUALIFIED] Score: 7.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AEUROPRATIK&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AEUROPRATIK&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AEUROPRATIK&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
ESABINDIA,ESABINDIA.NS,Esab India Limited,2026-08-21,899,DISQUALIFIED,True,False,7.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,False,True,False,False,True,6210.0,66.1,5770.62,5958.44,,,1.47,0.184,,0.44,0.84,0.79,False,False,False,False,UTAD,2026-08-14,False,False,False,True,119,"Bar vol_ratio=2.95x, spread_ratio=1.74x, close_pos=0.18. Candidate UTAD: intrabar high=6471.00 exceeded range resistance=6400.00 (+1.11%), closed back below at 6232.00 (close pos=0.18), elevated volume 2.95x avg (threshold >= 1.5x), spread 1.74x ATR",11712.26,88.6,52,True,[DISQUALIFIED] Score: 7.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3AESABINDIA&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AESABINDIA&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AESABINDIA&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
DIAMONDYD,DIAMONDYD.NS,Prataap Snacks Limited,2026-08-21,899,DISQUALIFIED,True,True,7.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,True,False,False,True,True,1179.3,52.4,1159.57,1093.55,,,1.06,0.126,,0.23,0.59,0.5,False,True,False,False,UTAD,2026-08-07,False,False,False,True,130,"Bar vol_ratio=6.45x, spread_ratio=2.13x, close_pos=0.87. Candidate UTAD: intrabar high=1239.00 exceeded range resistance=1228.90 (+0.82%), closed back below at 1227.40 (close pos=0.87), elevated volume 6.45x avg (threshold >= 1.5x), spread 2.13x ATR",2825.9,139.6,61,True,[DISQUALIFIED] Score: 7.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3ADIAMONDYD&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ADIAMONDYD&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ADIAMONDYD&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
DCAL,DCAL.NS,Dishman Carbogen Amcis Limited,2026-08-21,900,DISQUALIFIED,True,False,7.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,False,False,False,False,True,173.54,39.7,184.34,182.47,,,1.25,0.181,,1.31,1.13,0.14,False,False,False,False,UTAD,2026-05-21,False,False,False,True,93,"Bar vol_ratio=2.25x, spread_ratio=1.30x, close_pos=0.13. Candidate UTAD: intrabar high=224.40 exceeded range resistance=220.00 (+2.00%), closed back below at 211.88 (close pos=0.13), elevated volume 2.25x avg (threshold >= 1.5x), spread 1.30x ATR",363.68,109.6,36,True,[DISQUALIFIED] Score: 7.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3ADCAL&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ADCAL&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ADCAL&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
COLPAL,COLPAL.NS,Colgate Palmolive (India) Limited,2026-08-21,901,DISQUALIFIED,True,False,7.5,True,Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,False,False,False,True,False,True,1889.0,31.6,2030.27,2040.56,,,0.73,0.159,,0.87,0.61,0.32,False,False,False,False,UTAD,2026-07-29,False,False,False,True,114,"Bar vol_ratio=5.31x, spread_ratio=2.31x, close_pos=0.59. Candidate UTAD: intrabar high=2213.40 exceeded range resistance=2184.25 (+1.33%), closed back below at 2166.40 (close pos=0.59), elevated volume 5.31x avg (threshold >= 1.5x), spread 2.31x ATR",3113.08,64.8,35,True,[DISQUALIFIED] Score: 7.5/100.0 | DISQUALIFIED: Most recent event is UTAD (Upthrust After Distribution / potential distribution phase).,https://www.tradingview.com/chart/?symbol=NSE%3ACOLPAL&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ACOLPAL&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ACOLPAL&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
