symbol,yfinance_ticker,company_name,as_of_date,data_bars,candidate_category,is_research_eligible,is_mechanically_qualified,composite_score,is_disqualified,disqualifying_flags,weekly_uptrend,dma_50_above_100,rsi_in_band,atr_contracting,vcp_bbw_contracting,min_liquidity_passed,close,rsi_14,dma_50,dma_100,wma_30,wma_40,atr_contraction_ratio,bb_width_20,avg_20_turnover_cr,vsa_volume_ratio,vsa_spread_ratio,vsa_close_position,is_stopping_volume,is_no_demand,is_no_supply,is_effort_vs_result,most_recent_event_type,most_recent_event_date,possible_LPS,possible_SOS,possible_Spring,is_UTAD_warning,total_events_detected,numeric_evidence,pf_target_price,pf_upside_pct,pf_count_columns,pf_is_stale_anchor,explanation_summary,tradingview_daily_url,tradingview_weekly_url,tradingview_75m_url,chart_review_status,dataset_snapshot_path,dataset_date
PRICOLLTD,PRICOLLTD.NS,Pricol Limited,2026-08-21,900,QUALIFIED_CANDIDATE,True,True,47.5,False,None,False,True,False,False,True,True,797.2,71.0,660.79,617.32,,,1.24,0.263,,0.76,1.48,0.71,False,False,False,False,SOS,2026-08-12,False,True,False,False,105,"Bar vol_ratio=1.79x, spread_ratio=2.05x, close_pos=0.83. Candidate SOS: close=783.25 broke above range resistance=782.50 (+0.10%), strong close position=0.83 (threshold > 0.7), volume 1.79x avg (threshold >= 1.5x), spread 2.05x ATR",703.6,-11.7,25,True,"[QUALIFIED_CANDIDATE] Score: 47.5/100.0 | Mech Qual: PASS (Daily DMA(50/100) Up (660.8>617.3), BBW Contraction) | VSA: Vol Ratio: 0.76x, Close Pos: 0.71 | Candidate Event: SOS (Bar vol_ratio=1.79x, spread_ratio=2.05x, close_pos=0.83. Candidate SOS: close=783.25 broke above range resistance=782.50 (+0.10%), strong close position=0.83 (threshold > 0.7), volume 1.79x avg (threshold >= 1.5x), spread 2.05x ATR) | P&F Target: ₹703.60 (+-11.7% upside)",https://www.tradingview.com/chart/?symbol=NSE%3APRICOLLTD&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3APRICOLLTD&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3APRICOLLTD&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
NILKAMAL,NILKAMAL.NS,Nilkamal Limited,2026-08-21,899,QUALIFIED_CANDIDATE,True,True,47.5,False,None,False,True,False,False,True,True,2053.6,70.1,1541.65,1401.88,,,1.26,0.226,,0.21,0.5,0.82,False,True,False,False,SOS,2026-08-19,False,True,False,False,162,"Bar vol_ratio=8.35x, spread_ratio=2.28x, close_pos=0.74. Candidate SOS: close=2033.80 broke above range resistance=1983.50 (+2.54%), strong close position=0.74 (threshold > 0.7), volume 8.35x avg (threshold >= 1.5x), spread 2.28x ATR",1441.28,-29.8,4,True,"[QUALIFIED_CANDIDATE] Score: 47.5/100.0 | Mech Qual: PASS (Daily DMA(50/100) Up (1541.7>1401.9), BBW Contraction) | VSA: Vol Ratio: 0.21x, Close Pos: 0.82, No Demand | Candidate Event: SOS (Bar vol_ratio=8.35x, spread_ratio=2.28x, close_pos=0.74. Candidate SOS: close=2033.80 broke above range resistance=1983.50 (+2.54%), strong close position=0.74 (threshold > 0.7), volume 8.35x avg (threshold >= 1.5x), spread 2.28x ATR) | P&F Target: ₹1441.28 (+-29.8% upside)",https://www.tradingview.com/chart/?symbol=NSE%3ANILKAMAL&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ANILKAMAL&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ANILKAMAL&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
MCLOUD,MCLOUD.NS,Magellanic Cloud Limited,2026-08-21,382,QUALIFIED_CANDIDATE,True,True,47.5,False,None,False,True,True,True,True,True,30.27,58.3,29.0,27.35,,,0.85,0.115,,1.99,2.31,0.81,False,False,False,False,LPS,2026-07-06,True,False,False,False,43,"Bar vol_ratio=0.62x, spread_ratio=0.75x, close_pos=0.25. Candidate LPS: higher low=30.80 vs prior ST low=27.90 (+10.4%), holding above range support=21.85, low volume 0.62x avg (threshold < 0.75x), spread 0.75x ATR, close pos=0.25",52.25,72.6,7,False,"[QUALIFIED_CANDIDATE] Score: 47.5/100.0 | Mech Qual: PASS (Daily DMA(50/100) Up (29.0>27.4), RSI(14) Bullish (58.3), ATR Contraction (0.85<1.0), BBW Contraction) | VSA: Vol Ratio: 1.99x, Close Pos: 0.81 | Candidate Event: LPS (Bar vol_ratio=0.62x, spread_ratio=0.75x, close_pos=0.25. Candidate LPS: higher low=30.80 vs prior ST low=27.90 (+10.4%), holding above range support=21.85, low volume 0.62x avg (threshold < 0.75x), spread 0.75x ATR, close pos=0.25) | P&F Target: ₹52.25 (+72.6% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AMCLOUD&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AMCLOUD&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AMCLOUD&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
INDIANB,INDIANB.NS,Indian Bank,2026-08-21,901,QUALIFIED_CANDIDATE,True,True,47.5,False,None,True,False,True,True,False,True,876.9,56.8,845.3,847.73,,,0.91,0.111,,0.44,0.59,0.62,False,True,False,False,LPS,2026-07-14,True,False,False,False,120,"Bar vol_ratio=0.44x, spread_ratio=0.92x, close_pos=0.42. Candidate LPS: higher low=824.50 vs prior Spring low=776.15 (+6.2%), holding above range support=769.25, low volume 0.44x avg (threshold < 0.75x), spread 0.92x ATR, close pos=0.42",1097.45,25.2,44,False,"[QUALIFIED_CANDIDATE] Score: 47.5/100.0 | Mech Qual: PASS (Weekly WMA Up, RSI(14) Bullish (56.8), ATR Contraction (0.91<1.0)) | VSA: Vol Ratio: 0.44x, Close Pos: 0.62, No Demand | Candidate Event: LPS (Bar vol_ratio=0.44x, spread_ratio=0.92x, close_pos=0.42. Candidate LPS: higher low=824.50 vs prior Spring low=776.15 (+6.2%), holding above range support=769.25, low volume 0.44x avg (threshold < 0.75x), spread 0.92x ATR, close pos=0.42) | P&F Target: ₹1097.45 (+25.2% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AINDIANB&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AINDIANB&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AINDIANB&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
HOMEFIRST,HOMEFIRST.NS,Home First Finance Company India Limited,2026-08-21,900,QUALIFIED_CANDIDATE,True,True,47.5,False,None,True,True,False,True,True,True,1193.7,53.0,1188.98,1141.57,,,0.58,0.024,,1.58,1.69,0.31,False,False,False,False,LPS,2026-07-03,True,False,False,False,105,"Bar vol_ratio=0.71x, spread_ratio=0.83x, close_pos=0.52. Candidate LPS: higher low=1186.80 vs prior ST low=1142.10 (+3.9%), holding above range support=1018.50, low volume 0.71x avg (threshold < 0.75x), spread 0.83x ATR, close pos=0.52",2225.2,86.4,68,False,"[QUALIFIED_CANDIDATE] Score: 47.5/100.0 | Mech Qual: PASS (Weekly WMA Up, Daily DMA(50/100) Up (1189.0>1141.6), ATR Contraction (0.58<1.0), BBW Contraction) | VSA: Vol Ratio: 1.58x, Close Pos: 0.31 | Candidate Event: LPS (Bar vol_ratio=0.71x, spread_ratio=0.83x, close_pos=0.52. Candidate LPS: higher low=1186.80 vs prior ST low=1142.10 (+3.9%), holding above range support=1018.50, low volume 0.71x avg (threshold < 0.75x), spread 0.83x ATR, close pos=0.52) | P&F Target: ₹2225.20 (+86.4% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AHOMEFIRST&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AHOMEFIRST&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AHOMEFIRST&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
GRSE,GRSE.NS,Garden Reach Shipbuilders & Engineers Limited,2026-08-21,901,QUALIFIED_CANDIDATE,True,True,47.5,False,None,True,False,False,False,True,True,2601.5,48.3,2653.86,2677.13,,,1.02,0.055,,0.69,0.99,0.13,False,False,False,False,LPS,2026-08-10,True,False,False,False,92,"Bar vol_ratio=0.74x, spread_ratio=0.73x, close_pos=0.76. Candidate LPS: higher low=2553.50 vs prior Spring low=2471.70 (+3.3%), holding above range support=2471.70, low volume 0.74x avg (threshold < 0.75x), spread 0.73x ATR, close pos=0.76",3084.27,18.6,44,True,"[QUALIFIED_CANDIDATE] Score: 47.5/100.0 | Mech Qual: PASS (Weekly WMA Up, BBW Contraction) | VSA: Vol Ratio: 0.69x, Close Pos: 0.13 | Candidate Event: LPS (Bar vol_ratio=0.74x, spread_ratio=0.73x, close_pos=0.76. Candidate LPS: higher low=2553.50 vs prior Spring low=2471.70 (+3.3%), holding above range support=2471.70, low volume 0.74x avg (threshold < 0.75x), spread 0.73x ATR, close pos=0.76) | P&F Target: ₹3084.27 (+18.6% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AGRSE&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AGRSE&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AGRSE&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
CONCOR,CONCOR.NS,Container Corporation of India Limited,2026-08-21,901,QUALIFIED_CANDIDATE,True,True,47.5,False,None,False,True,False,False,True,True,515.05,54.1,491.57,490.11,,,1.01,0.059,,0.21,0.81,0.27,False,False,False,False,SOS,2026-08-13,False,True,False,False,115,"Bar vol_ratio=1.98x, spread_ratio=1.64x, close_pos=0.92. Candidate SOS: close=533.65 broke above range resistance=530.08 (+0.67%), strong close position=0.92 (threshold > 0.7), volume 1.98x avg (threshold >= 1.5x), spread 1.64x ATR",996.21,93.4,32,True,"[QUALIFIED_CANDIDATE] Score: 47.5/100.0 | Mech Qual: PASS (Daily DMA(50/100) Up (491.6>490.1), BBW Contraction) | VSA: Vol Ratio: 0.21x, Close Pos: 0.27 | Candidate Event: SOS (Bar vol_ratio=1.98x, spread_ratio=1.64x, close_pos=0.92. Candidate SOS: close=533.65 broke above range resistance=530.08 (+0.67%), strong close position=0.92 (threshold > 0.7), volume 1.98x avg (threshold >= 1.5x), spread 1.64x ATR) | P&F Target: ₹996.21 (+93.4% upside)",https://www.tradingview.com/chart/?symbol=NSE%3ACONCOR&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ACONCOR&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ACONCOR&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
BRIGADE,BRIGADE.NS,Brigade Enterprises Limited,2026-08-21,901,QUALIFIED_CANDIDATE,True,True,47.5,False,None,False,True,False,False,True,True,639.3,72.0,554.99,544.69,,,1.0,0.152,,2.23,1.24,0.86,False,False,False,False,SOS,2026-08-21,False,True,False,False,110,"Bar vol_ratio=2.23x, spread_ratio=1.24x, close_pos=0.86. Candidate SOS: close=639.30 broke above range resistance=629.45 (+1.56%), strong close position=0.86 (threshold > 0.7), volume 2.23x avg (threshold >= 1.5x), spread 1.24x ATR",786.35,23.0,18,True,"[QUALIFIED_CANDIDATE] Score: 47.5/100.0 | Mech Qual: PASS (Daily DMA(50/100) Up (555.0>544.7), BBW Contraction) | VSA: Vol Ratio: 2.23x, Close Pos: 0.86 | Candidate Event: SOS (Bar vol_ratio=2.23x, spread_ratio=1.24x, close_pos=0.86. Candidate SOS: close=639.30 broke above range resistance=629.45 (+1.56%), strong close position=0.86 (threshold > 0.7), volume 2.23x avg (threshold >= 1.5x), spread 1.24x ATR) | P&F Target: ₹786.35 (+23.0% upside)",https://www.tradingview.com/chart/?symbol=NSE%3ABRIGADE&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ABRIGADE&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ABRIGADE&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
M&MFIN,M&MFIN.NS,Mahindra & Mahindra Financial Services Limited,2026-08-21,901,QUALIFIED_CANDIDATE,True,True,46.0,False,None,False,True,False,True,True,True,381.6,52.9,348.12,322.51,,,1.0,0.115,,0.39,0.49,0.3,False,False,True,False,SOS,2026-07-22,False,True,False,False,95,"Bar vol_ratio=7.41x, spread_ratio=1.73x, close_pos=0.73. Candidate SOS: close=378.15 broke above range resistance=363.00 (+4.17%), strong close position=0.73 (threshold > 0.7), volume 7.41x avg (threshold >= 1.5x), spread 1.73x ATR",395.34,3.6,11,False,"[QUALIFIED_CANDIDATE] Score: 46.0/100.0 | Mech Qual: PASS (Daily DMA(50/100) Up (348.1>322.5), ATR Contraction (1.00<1.0), BBW Contraction) | VSA: Vol Ratio: 0.39x, Close Pos: 0.30, No Supply (Dry-up) | Candidate Event: SOS (Bar vol_ratio=7.41x, spread_ratio=1.73x, close_pos=0.73. Candidate SOS: close=378.15 broke above range resistance=363.00 (+4.17%), strong close position=0.73 (threshold > 0.7), volume 7.41x avg (threshold >= 1.5x), spread 1.73x ATR) | P&F Target: ₹395.34 (+3.6% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AM%26MFIN&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AM%26MFIN&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AM%26MFIN&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
TATVA,TATVA.NS,Tatva Chintan Pharma Chem Limited,2026-08-21,901,QUALIFIED_CANDIDATE,True,True,45.5,False,None,False,True,False,False,True,True,1616.4,47.5,1483.57,1360.28,,,1.01,0.119,,0.49,0.62,0.14,False,False,False,False,LPS,2026-07-24,True,False,False,False,146,"Bar vol_ratio=0.46x, spread_ratio=0.89x, close_pos=0.91. Candidate LPS: higher low=1658.40 vs prior ST low=1642.70 (+1.0%), holding above range support=1101.00, low volume 0.46x avg (threshold < 0.75x), spread 0.89x ATR, close pos=0.91",3222.4,99.4,25,False,"[QUALIFIED_CANDIDATE] Score: 45.5/100.0 | Mech Qual: PASS (Daily DMA(50/100) Up (1483.6>1360.3), BBW Contraction) | VSA: Vol Ratio: 0.49x, Close Pos: 0.14 | Candidate Event: LPS (Bar vol_ratio=0.46x, spread_ratio=0.89x, close_pos=0.91. Candidate LPS: higher low=1658.40 vs prior ST low=1642.70 (+1.0%), holding above range support=1101.00, low volume 0.46x avg (threshold < 0.75x), spread 0.89x ATR, close pos=0.91) | P&F Target: ₹3222.40 (+99.4% upside)",https://www.tradingview.com/chart/?symbol=NSE%3ATATVA&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ATATVA&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ATATVA&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
SIMPLEXINF,SIMPLEXINF.NS,Simplex Infrastructures Limited,2026-08-21,899,QUALIFIED_CANDIDATE,True,True,45.5,False,None,False,True,False,False,True,True,255.71,54.5,254.68,239.14,,,1.03,0.181,,0.24,0.57,0.31,False,False,True,False,LPS,2026-08-05,True,False,False,False,108,"Bar vol_ratio=0.15x, spread_ratio=0.39x, close_pos=0.31. Candidate LPS: higher low=231.03 vs prior Spring low=223.85 (+3.2%), holding above range support=223.85, low volume 0.15x avg (threshold < 0.75x), spread 0.39x ATR, close pos=0.31",395.25,54.6,45,False,"[QUALIFIED_CANDIDATE] Score: 45.5/100.0 | Mech Qual: PASS (Daily DMA(50/100) Up (254.7>239.1), BBW Contraction) | VSA: Vol Ratio: 0.24x, Close Pos: 0.31, No Supply (Dry-up) | Candidate Event: LPS (Bar vol_ratio=0.15x, spread_ratio=0.39x, close_pos=0.31. Candidate LPS: higher low=231.03 vs prior Spring low=223.85 (+3.2%), holding above range support=223.85, low volume 0.15x avg (threshold < 0.75x), spread 0.39x ATR, close pos=0.31) | P&F Target: ₹395.25 (+54.6% upside)",https://www.tradingview.com/chart/?symbol=NSE%3ASIMPLEXINF&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ASIMPLEXINF&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ASIMPLEXINF&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
BALKRISIND,BALKRISIND.NS,Balkrishna Industries Limited,2026-08-21,900,QUALIFIED_CANDIDATE,True,True,45.5,False,None,False,True,False,False,True,True,2350.8,51.9,2249.96,2215.11,,,1.06,0.26,,0.15,0.41,0.24,False,False,True,False,LPS,2026-08-04,True,False,False,False,104,"Bar vol_ratio=0.48x, spread_ratio=1.40x, close_pos=0.68. Candidate LPS: higher low=2412.40 vs prior ST low=2212.30 (+9.0%), holding above range support=1963.17, low volume 0.48x avg (threshold < 0.75x), spread 1.40x ATR, close pos=0.68",5911.9,151.5,57,False,"[QUALIFIED_CANDIDATE] Score: 45.5/100.0 | Mech Qual: PASS (Daily DMA(50/100) Up (2250.0>2215.1), BBW Contraction) | VSA: Vol Ratio: 0.15x, Close Pos: 0.24, No Supply (Dry-up) | Candidate Event: LPS (Bar vol_ratio=0.48x, spread_ratio=1.40x, close_pos=0.68. Candidate LPS: higher low=2412.40 vs prior ST low=2212.30 (+9.0%), holding above range support=1963.17, low volume 0.48x avg (threshold < 0.75x), spread 1.40x ATR, close pos=0.68) | P&F Target: ₹5911.90 (+151.5% upside)",https://www.tradingview.com/chart/?symbol=NSE%3ABALKRISIND&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ABALKRISIND&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ABALKRISIND&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
AIIL,AIIL.NS,Authum Investment & Infrastructure Limited,2026-08-21,582,QUALIFIED_CANDIDATE,True,True,45.5,False,None,False,True,False,False,True,True,552.25,50.1,542.86,508.32,,,1.1,0.123,,1.31,1.44,0.6,False,False,False,False,SOS,2026-08-06,False,True,False,False,91,"Bar vol_ratio=5.47x, spread_ratio=1.58x, close_pos=0.70. Candidate SOS: close=596.20 broke above range resistance=584.85 (+1.94%), strong close position=0.70 (threshold > 0.7), volume 5.47x avg (threshold >= 1.5x), spread 1.58x ATR",785.7,42.3,39,False,"[QUALIFIED_CANDIDATE] Score: 45.5/100.0 | Mech Qual: PASS (Daily DMA(50/100) Up (542.9>508.3), BBW Contraction) | VSA: Vol Ratio: 1.31x, Close Pos: 0.60 | Candidate Event: SOS (Bar vol_ratio=5.47x, spread_ratio=1.58x, close_pos=0.70. Candidate SOS: close=596.20 broke above range resistance=584.85 (+1.94%), strong close position=0.70 (threshold > 0.7), volume 5.47x avg (threshold >= 1.5x), spread 1.58x ATR) | P&F Target: ₹785.70 (+42.3% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AAIIL&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AAIIL&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AAIIL&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
NIACL,NIACL.NS,The New India Assurance Company Limited,2026-08-21,901,QUALIFIED_CANDIDATE,True,True,45.0,False,None,True,True,True,True,False,True,184.13,57.6,178.94,167.56,,,0.8,0.16,,0.22,0.7,0.48,False,False,False,False,SOS,2026-06-19,False,True,False,False,96,"Bar vol_ratio=10.84x, spread_ratio=3.70x, close_pos=0.84. Candidate SOS: close=200.66 broke above range resistance=186.96 (+7.33%), strong close position=0.84 (threshold > 0.7), volume 10.84x avg (threshold >= 1.5x), spread 3.70x ATR",343.39,86.5,51,True,"[QUALIFIED_CANDIDATE] Score: 45.0/100.0 | Mech Qual: PASS (Weekly WMA Up, Daily DMA(50/100) Up (178.9>167.6), RSI(14) Bullish (57.6), ATR Contraction (0.80<1.0)) | VSA: Vol Ratio: 0.22x, Close Pos: 0.48 | Candidate Event: SOS (Bar vol_ratio=10.84x, spread_ratio=3.70x, close_pos=0.84. Candidate SOS: close=200.66 broke above range resistance=186.96 (+7.33%), strong close position=0.84 (threshold > 0.7), volume 10.84x avg (threshold >= 1.5x), spread 3.70x ATR) | P&F Target: ₹343.39 (+86.5% upside)",https://www.tradingview.com/chart/?symbol=NSE%3ANIACL&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ANIACL&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ANIACL&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
MSTCLTD,MSTCLTD.NS,Mstc Limited,2026-08-21,901,QUALIFIED_CANDIDATE,True,True,45.0,False,None,True,True,True,True,False,True,701.45,66.6,645.99,548.01,,,0.78,0.273,,0.69,0.81,0.64,False,False,False,False,SOS,2026-06-16,False,True,False,False,111,"Bar vol_ratio=5.06x, spread_ratio=2.90x, close_pos=0.83. Candidate SOS: close=708.80 broke above range resistance=666.00 (+6.43%), strong close position=0.83 (threshold > 0.7), volume 5.06x avg (threshold >= 1.5x), spread 2.90x ATR",788.7,12.4,55,True,"[QUALIFIED_CANDIDATE] Score: 45.0/100.0 | Mech Qual: PASS (Weekly WMA Up, Daily DMA(50/100) Up (646.0>548.0), RSI(14) Bullish (66.6), ATR Contraction (0.78<1.0)) | VSA: Vol Ratio: 0.69x, Close Pos: 0.64 | Candidate Event: SOS (Bar vol_ratio=5.06x, spread_ratio=2.90x, close_pos=0.83. Candidate SOS: close=708.80 broke above range resistance=666.00 (+6.43%), strong close position=0.83 (threshold > 0.7), volume 5.06x avg (threshold >= 1.5x), spread 2.90x ATR) | P&F Target: ₹788.70 (+12.4% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AMSTCLTD&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AMSTCLTD&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AMSTCLTD&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
KPRMILL,KPRMILL.NS,K.P.R. Mill Limited,2026-08-21,901,QUALIFIED_CANDIDATE,True,True,45.0,False,None,True,True,True,True,False,True,1151.6,62.8,1112.32,1028.58,,,0.7,0.127,,0.82,0.99,0.47,False,False,False,False,SOS,2026-06-18,False,True,False,False,115,"Bar vol_ratio=8.94x, spread_ratio=3.65x, close_pos=0.86. Candidate SOS: close=1183.80 broke above range resistance=1120.54 (+5.65%), strong close position=0.86 (threshold > 0.7), volume 8.94x avg (threshold >= 1.5x), spread 3.65x ATR",1646.45,43.0,46,True,"[QUALIFIED_CANDIDATE] Score: 45.0/100.0 | Mech Qual: PASS (Weekly WMA Up, Daily DMA(50/100) Up (1112.3>1028.6), RSI(14) Bullish (62.8), ATR Contraction (0.70<1.0)) | VSA: Vol Ratio: 0.82x, Close Pos: 0.47 | Candidate Event: SOS (Bar vol_ratio=8.94x, spread_ratio=3.65x, close_pos=0.86. Candidate SOS: close=1183.80 broke above range resistance=1120.54 (+5.65%), strong close position=0.86 (threshold > 0.7), volume 8.94x avg (threshold >= 1.5x), spread 3.65x ATR) | P&F Target: ₹1646.45 (+43.0% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AKPRMILL&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AKPRMILL&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AKPRMILL&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
HFCL,HFCL.NS,HFCL Limited,2026-08-21,901,QUALIFIED_CANDIDATE,True,True,45.0,False,None,True,True,True,True,False,True,228.01,60.0,210.26,171.82,,,0.9,0.269,,0.52,0.59,0.86,False,True,False,False,SOS,2026-05-07,False,True,False,False,134,"Bar vol_ratio=1.73x, spread_ratio=1.16x, close_pos=0.81. Candidate SOS: close=146.24 broke above range resistance=142.95 (+2.30%), strong close position=0.81 (threshold > 0.7), volume 1.73x avg (threshold >= 1.5x), spread 1.16x ATR",179.16,-21.4,36,True,"[QUALIFIED_CANDIDATE] Score: 45.0/100.0 | Mech Qual: PASS (Weekly WMA Up, Daily DMA(50/100) Up (210.3>171.8), RSI(14) Bullish (60.0), ATR Contraction (0.90<1.0)) | VSA: Vol Ratio: 0.52x, Close Pos: 0.86, No Demand | Candidate Event: SOS (Bar vol_ratio=1.73x, spread_ratio=1.16x, close_pos=0.81. Candidate SOS: close=146.24 broke above range resistance=142.95 (+2.30%), strong close position=0.81 (threshold > 0.7), volume 1.73x avg (threshold >= 1.5x), spread 1.16x ATR) | P&F Target: ₹179.16 (+-21.4% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AHFCL&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AHFCL&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AHFCL&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
ELECTHERM,ELECTHERM.NS,Electrotherm (India) Limited,2026-08-21,900,QUALIFIED_CANDIDATE,True,True,45.0,False,None,True,False,True,True,True,True,1052.2,55.6,1064.74,933.81,,,0.84,0.059,,1.04,0.96,0.82,False,False,False,False,SOS,2026-06-10,False,True,False,False,114,"Bar vol_ratio=8.25x, spread_ratio=2.15x, close_pos=0.83. Candidate SOS: close=1146.80 broke above range resistance=1099.00 (+4.35%), strong close position=0.83 (threshold > 0.7), volume 8.25x avg (threshold >= 1.5x), spread 2.15x ATR",902.4,-14.2,41,True,"[QUALIFIED_CANDIDATE] Score: 45.0/100.0 | Mech Qual: PASS (Weekly WMA Up, RSI(14) Bullish (55.6), ATR Contraction (0.84<1.0), BBW Contraction) | VSA: Vol Ratio: 1.04x, Close Pos: 0.82 | Candidate Event: SOS (Bar vol_ratio=8.25x, spread_ratio=2.15x, close_pos=0.83. Candidate SOS: close=1146.80 broke above range resistance=1099.00 (+4.35%), strong close position=0.83 (threshold > 0.7), volume 8.25x avg (threshold >= 1.5x), spread 2.15x ATR) | P&F Target: ₹902.40 (+-14.2% upside)",https://www.tradingview.com/chart/?symbol=NSE%3AELECTHERM&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3AELECTHERM&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3AELECTHERM&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
BLUSPRING,BLUSPRING.NS,Bluspring Enterprises Limited,2026-08-21,300,QUALIFIED_CANDIDATE,True,True,45.0,False,None,True,True,True,True,False,True,128.98,64.6,111.99,91.21,,,0.93,0.169,,4.77,1.72,0.94,False,False,False,False,SOS,2026-06-17,False,True,False,False,35,"Bar vol_ratio=7.90x, spread_ratio=2.76x, close_pos=0.95. Candidate SOS: close=109.35 broke above range resistance=98.30 (+11.24%), strong close position=0.95 (threshold > 0.7), volume 7.90x avg (threshold >= 1.5x), spread 2.76x ATR",77.44,-40.0,6,True,"[QUALIFIED_CANDIDATE] Score: 45.0/100.0 | Mech Qual: PASS (Weekly WMA Up, Daily DMA(50/100) Up (112.0>91.2), RSI(14) Bullish (64.6), ATR Contraction (0.93<1.0)) | VSA: Vol Ratio: 4.77x, Close Pos: 0.94 | Candidate Event: SOS (Bar vol_ratio=7.90x, spread_ratio=2.76x, close_pos=0.95. Candidate SOS: close=109.35 broke above range resistance=98.30 (+11.24%), strong close position=0.95 (threshold > 0.7), volume 7.90x avg (threshold >= 1.5x), spread 2.76x ATR) | P&F Target: ₹77.44 (+-40.0% upside)",https://www.tradingview.com/chart/?symbol=NSE%3ABLUSPRING&interval=D,https://www.tradingview.com/chart/?symbol=NSE%3ABLUSPRING&interval=W,https://www.tradingview.com/chart/?symbol=NSE%3ABLUSPRING&interval=75,pending,data/research_datasets/20260824,2026-08-24 10:05:13 UTC
